Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/27/2020,AirNow,60010012,3,8.1,ug/m3 LC,34,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
3/28/2020,AirNow,60010012,3,8.4,ug/m3 LC,35,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
3/29/2020,AirNow,60010012,3,4.3,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
3/30/2020,AirNow,60010012,3,1.8,ug/m3 LC,8,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
3/31/2020,AirNow,60010012,3,1.1,ug/m3 LC,5,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/1/2020,AirNow,60010012,3,2.3,ug/m3 LC,10,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/2/2020,AirNow,60010012,3,2,ug/m3 LC,8,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/3/2020,AirNow,60010012,3,3.6,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/4/2020,AirNow,60010012,3,1.4,ug/m3 LC,6,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/5/2020,AirNow,60010012,3,1.5,ug/m3 LC,6,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/6/2020,AirNow,60010012,3,3.6,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/7/2020,AirNow,60010012,3,2.1,ug/m3 LC,9,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/8/2020,AirNow,60010012,3,5.1,ug/m3 LC,21,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/9/2020,AirNow,60010012,3,1.3,ug/m3 LC,5,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/10/2020,AirNow,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/11/2020,AirNow,60010012,3,2.7,ug/m3 LC,11,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/12/2020,AirNow,60010012,3,9.2,ug/m3 LC,38,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/13/2020,AirNow,60010012,3,11.8,ug/m3 LC,49,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/14/2020,AirNow,60010012,3,7.2,ug/m3 LC,30,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/15/2020,AirNow,60010012,3,10.3,ug/m3 LC,43,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/16/2020,AirNow,60010012,3,3.3,ug/m3 LC,14,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/17/2020,AirNow,60010012,3,5,ug/m3 LC,21,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/18/2020,AirNow,60010012,3,4.2,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/19/2020,AirNow,60010012,3,4.2,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/20/2020,AirNow,60010012,3,3.9,ug/m3 LC,16,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/21/2020,AirNow,60010012,3,4.5,ug/m3 LC,19,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/22/2020,AirNow,60010012,3,5.2,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/23/2020,AirNow,60010012,3,4,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/24/2020,AirNow,60010012,3,7.8,ug/m3 LC,33,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/25/2020,AirNow,60010012,3,6.7,ug/m3 LC,28,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/26/2020,AirNow,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/27/2020,AirNow,60010012,3,6.1,ug/m3 LC,25,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/28/2020,AirNow,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/29/2020,AirNow,60010012,3,1.5,ug/m3 LC,6,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
4/30/2020,AirNow,60010012,3,4.3,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/1/2020,AQS,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/2/2020,AQS,60010012,3,1.6,ug/m3 LC,7,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/3/2020,AQS,60010012,3,2.7,ug/m3 LC,11,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/4/2020,AQS,60010012,3,5.5,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/5/2020,AQS,60010012,3,3.7,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/6/2020,AQS,60010012,3,7.5,ug/m3 LC,31,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/7/2020,AQS,60010012,3,10.8,ug/m3 LC,45,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/8/2020,AQS,60010012,3,10.5,ug/m3 LC,44,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/9/2020,AQS,60010012,3,6.9,ug/m3 LC,29,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/10/2020,AQS,60010012,3,5.9,ug/m3 LC,25,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/11/2020,AQS,60010012,3,4.3,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/12/2020,AQS,60010012,3,3,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/13/2020,AQS,60010012,3,3.1,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/14/2020,AQS,60010012,3,2.6,ug/m3 LC,11,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/15/2020,AQS,60010012,3,3,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/16/2020,AQS,60010012,3,0.5,ug/m3 LC,2,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/17/2020,AQS,60010012,3,1.7,ug/m3 LC,7,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/18/2020,AQS,60010012,3,1.7,ug/m3 LC,7,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/19/2020,AQS,60010012,3,3.4,ug/m3 LC,14,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/20/2020,AQS,60010012,3,4.2,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/21/2020,AQS,60010012,3,6.1,ug/m3 LC,25,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/22/2020,AQS,60010012,3,5.5,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/23/2020,AQS,60010012,3,10.6,ug/m3 LC,44,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/24/2020,AQS,60010012,3,11.1,ug/m3 LC,46,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/25/2020,AQS,60010012,3,11.6,ug/m3 LC,48,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/26/2020,AQS,60010012,3,10.3,ug/m3 LC,43,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/27/2020,AQS,60010012,3,11.7,ug/m3 LC,49,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/28/2020,AQS,60010012,3,3.7,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/29/2020,AQS,60010012,3,2.6,ug/m3 LC,11,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/30/2020,AQS,60010012,3,5.6,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
5/31/2020,AQS,60010012,3,2.4,ug/m3 LC,10,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/4/2020,AirNow,60010012,3,15.1,ug/m3 LC,57,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/5/2020,AirNow,60010012,3,6.7,ug/m3 LC,28,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/6/2020,AirNow,60010012,3,4.1,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/7/2020,AirNow,60010012,3,3.1,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/8/2020,AirNow,60010012,3,2.3,ug/m3 LC,10,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/9/2020,AirNow,60010012,3,6.1,ug/m3 LC,25,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/10/2020,AirNow,60010012,3,4.9,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/11/2020,AirNow,60010012,3,3.1,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/12/2020,AirNow,60010012,3,4,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/13/2020,AirNow,60010012,3,1.7,ug/m3 LC,7,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/14/2020,AirNow,60010012,3,1,ug/m3 LC,4,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/15/2020,AirNow,60010012,3,3.5,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/16/2020,AirNow,60010012,3,5.3,ug/m3 LC,22,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/17/2020,AirNow,60010012,3,7,ug/m3 LC,29,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/18/2020,AirNow,60010012,3,12.2,ug/m3 LC,51,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/19/2020,AirNow,60010012,3,5.4,ug/m3 LC,23,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/20/2020,AirNow,60010012,3,3.1,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/21/2020,AirNow,60010012,3,4.4,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/22/2020,AirNow,60010012,3,4.8,ug/m3 LC,20,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/23/2020,AirNow,60010012,3,2.9,ug/m3 LC,12,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/24/2020,AirNow,60010012,3,4.4,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/25/2020,AirNow,60010012,3,3.2,ug/m3 LC,13,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/26/2020,AirNow,60010012,3,3.6,ug/m3 LC,15,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/27/2020,AirNow,60010012,3,4,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/28/2020,AirNow,60010012,3,10.5,ug/m3 LC,44,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/29/2020,AirNow,60010012,3,11.6,ug/m3 LC,48,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
6/30/2020,AirNow,60010012,3,12.2,ug/m3 LC,51,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/1/2020,AirNow,60010012,3,10.1,ug/m3 LC,42,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/2/2020,AirNow,60010012,3,7.5,ug/m3 LC,31,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/3/2020,AirNow,60010012,3,8.4,ug/m3 LC,35,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/4/2020,AirNow,60010012,3,16.1,ug/m3 LC,59,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/5/2020,AirNow,60010012,3,14.8,ug/m3 LC,57,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/6/2020,AirNow,60010012,3,8.5,ug/m3 LC,35,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/7/2020,AirNow,60010012,3,10,ug/m3 LC,42,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/8/2020,AirNow,60010012,3,10.3,ug/m3 LC,43,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/9/2020,AirNow,60010012,3,12.2,ug/m3 LC,51,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/10/2020,AirNow,60010012,3,5.7,ug/m3 LC,24,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/11/2020,AirNow,60010012,3,10.4,ug/m3 LC,43,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/12/2020,AirNow,60010012,3,12.7,ug/m3 LC,52,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/13/2020,AirNow,60010012,3,11.8,ug/m3 LC,49,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/14/2020,AirNow,60010012,3,8.7,ug/m3 LC,36,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/15/2020,AirNow,60010012,3,4.3,ug/m3 LC,18,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/16/2020,AirNow,60010012,3,4.1,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/17/2020,AirNow,60010012,3,4,ug/m3 LC,17,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/18/2020,AirNow,60010012,3,2.3,ug/m3 LC,10,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/19/2020,AirNow,60010012,3,2,ug/m3 LC,8,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/20/2020,AirNow,60010012,3,1.4,ug/m3 LC,6,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/21/2020,AirNow,60010012,3,0.8,ug/m3 LC,3,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/22/2020,AirNow,60010012,3,2.1,ug/m3 LC,9,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/24/2020,AirNow,60010012,3,7.2,ug/m3 LC,30,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
7/25/2020,AirNow,60010012,3,6.9,ug/m3 LC,29,Laney College,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376
