Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2018-08-10,3,971,361,234,298,2098,0,0
2018-08-10,4,972,361,234,300,2432,0,0
2018-08-10,5,972,365,234,292,2261,0,0
2018-08-10,6,973,374,235,281,2133,0,0
2018-08-10,7,971,382,235,323,1780,222,0
2018-08-10,8,968,381,235,282,1533,2359,10
2018-08-10,9,963,384,235,284,1331,5043,63
2018-08-10,10,960,386,234,282,946,6245,134
2018-08-10,11,953,383,236,288,603,7481,233
2018-08-10,12,928,391,235,292,743,8214,333
2018-08-10,13,924,390,235,405,918,8893,426
2018-08-10,14,922,391,236,418,1389,8859,470
2018-08-10,15,920,388,237,458,2163,8899,453
2018-08-10,16,919,389,238,567,2636,8500,414
2018-08-10,17,918,390,238,571,3159,7327,390
2018-08-10,18,919,389,237,571,3654,5345,339
2018-08-10,19,935,390,239,569,3895,2356,121
2018-08-10,20,952,389,238,566,3896,357,0
2018-08-10,21,955,390,238,567,3898,0,0
2018-08-10,22,958,388,237,569,3758,0,0
2018-08-10,23,961,383,237,536,3715,0,0
2018-08-10,24,963,383,237,406,3741,0,0
2018-08-11,1,965,381,237,284,3656,0,0
2018-08-11,2,966,368,238,274,3625,0,0
2018-08-11,3,967,367,237,258,3561,0,0
2018-08-11,4,968,369,238,256,3505,0,0
2018-08-11,5,970,374,238,255,3347,0,0
2018-08-11,6,971,381,238,294,3214,0,0
2018-08-11,7,974,390,235,298,3059,195,0
2018-08-11,8,973,388,236,254,2849,1892,9
2018-08-11,9,970,390,237,253,2566,4455,129
2018-08-11,10,967,390,238,255,2272,6527,296
2018-08-11,11,964,384,237,286,1894,7544,384
2018-08-11,12,961,377,235,291,1596,8132,417
2018-08-11,13,956,387,236,290,1664,8844,418
2018-08-11,14,954,386,237,292,1829,9066,423
2018-08-11,15,953,386,236,287,2073,8964,420
2018-08-11,16,952,386,234,324,2669,8408,399
2018-08-11,17,954,389,233,324,3390,7597,356
2018-08-11,18,957,390,235,410,3778,5688,271
2018-08-11,19,957,387,236,510,4104,2411,106
2018-08-11,20,959,388,237,513,4050,199,0
2018-08-11,21,963,388,237,463,3832,0,0
2018-08-11,22,966,388,235,384,3686,0,0
2018-08-11,23,969,380,236,338,3614,0,0
2018-08-11,24,971,369,237,325,3484,0,0
2018-08-12,1,973,369,236,327,3315,0,0
2018-08-12,2,974,369,236,295,2939,0,0
2018-08-12,3,975,366,236,291,2343,0,0
2018-08-12,4,977,369,237,253,1883,0,0
2018-08-12,5,977,371,236,253,1858,0,0
2018-08-12,6,978,381,236,282,1522,0,0
2018-08-12,7,978,389,237,253,1396,274,0
2018-08-12,8,974,388,237,254,1207,2545,0
2018-08-12,9,968,389,238,255,788,5502,28
2018-08-12,10,965,383,239,253,560,7119,62
2018-08-12,11,963,381,237,289,511,8361,127
2018-08-12,12,958,388,237,293,486,8829,105
2018-08-12,13,955,388,237,296,474,9154,127
2018-08-12,14,953,389,236,296,689,9123,240
2018-08-12,15,950,388,237,296,1078,9081,195
2018-08-12,16,950,387,235,292,1583,8101,100
2018-08-12,17,954,387,235,350,2277,7559,62
2018-08-12,18,956,387,236,423,2788,5797,5
2018-08-12,19,949,389,237,545,2969,2501,0
2018-08-12,20,953,390,237,527,2902,219,0
2018-08-12,21,958,389,238,526,3351,0,0
2018-08-12,22,962,391,237,446,3519,0,0
2018-08-12,23,966,380,236,377,3242,0,0
2018-08-12,24,968,371,237,333,3131,0,0
2018-08-13,1,972,368,238,346,3032,0,0
2018-08-13,2,976,368,236,327,2637,0,0
2018-08-13,3,979,369,235,292,2423,0,0
2018-08-13,4,980,370,235,291,2286,0,0
2018-08-13,5,981,375,235,291,2206,0,0
2018-08-13,6,980,381,235,325,1980,0,0
2018-08-13,7,981,387,234,399,2000,283,0
2018-08-13,8,985,389,231,380,1984,2994,39
2018-08-13,9,981,381,235,348,2008,6374,226
2018-08-13,10,977,394,235,343,1833,8159,341
2018-08-13,11,971,384,236,338,1538,9105,480
2018-08-13,12,944,362,238,333,1438,9302,532
2018-08-13,13,939,363,238,333,1526,9078,600
2018-08-13,14,938,379,238,364,1673,9176,541
2018-08-13,15,935,398,238,432,1930,8975,524
2018-08-13,16,933,399,237,507,2341,8827,581
2018-08-13,17,935,394,236,511,2823,8078,549
2018-08-13,18,934,384,236,590,3333,6168,479
2018-08-13,19,944,384,236,596,3463,2702,245
2018-08-13,20,961,384,236,595,3670,269,1
2018-08-13,21,965,384,235,595,3949,0,0
2018-08-13,22,968,382,235,556,3837,0,0
2018-08-13,23,973,370,235,446,3734,0,0
2018-08-13,24,975,362,235,394,3763,0,0
2018-08-14,1,979,362,235,322,3713,0,0
2018-08-14,2,981,363,235,278,3387,0,0
2018-08-14,3,982,364,235,276,3186,0,0
2018-08-14,4,983,369,235,277,2980,0,0
2018-08-14,5,984,378,235,276,2540,0,0
2018-08-14,6,983,386,234,314,2374,0,0
2018-08-14,7,981,389,234,377,2179,325,0
2018-08-14,8,977,381,228,381,1985,3097,62
2018-08-14,9,972,382,223,343,1713,6629,336
2018-08-14,10,969,382,222,297,1415,8333,480
2018-08-14,11,962,373,206,296,1238,9126,527
2018-08-14,12,937,385,195,332,1058,9492,540
2018-08-14,13,932,383,208,334,1001,9424,345
2018-08-14,14,932,384,218,387,1052,9296,254
2018-08-14,15,922,385,226,431,1326,9069,243
2018-08-14,16,910,386,227,506,1704,8646,228
2018-08-14,17,930,387,226,574,2309,7934,292
2018-08-14,18,929,386,226,590,2825,6323,418
2018-08-14,19,945,386,226,593,3416,2799,232
2018-08-14,20,956,387,232,593,3575,249,2
2018-08-14,21,961,384,235,593,3665,0,0
2018-08-14,22,966,383,234,556,3516,0,0
2018-08-14,23,967,373,233,427,3275,0,0
2018-08-14,24,967,367,234,376,3126,0,0
2018-08-15,1,969,368,233,266,3367,0,0
2018-08-15,2,972,366,234,263,3139,0,0
2018-08-15,3,974,367,234,263,2868,0,0
2018-08-15,4,976,370,235,265,2363,0,0
2018-08-15,5,977,370,234,265,2108,0,0
2018-08-15,6,977,379,234,266,2007,0,0
2018-08-15,7,977,388,233,360,1707,235,0
2018-08-15,8,974,388,230,359,1422,2853,68
2018-08-15,9,969,389,232,292,1316,6225,355
2018-08-15,10,965,387,232,291,1108,8013,495
2018-08-15,11,964,376,232,304,989,8807,536
2018-08-15,12,942,368,229,333,999,9202,575
2018-08-15,13,933,350,230,334,1171,9439,430
2018-08-15,14,933,358,232,389,1241,8855,266
2018-08-15,15,930,378,234,395,1395,8453,260
2018-08-15,16,929,389,232,504,1686,7552,240
2018-08-15,17,929,394,232,555,2197,6816,209
2018-08-15,18,929,390,232,556,2517,5698,213
2018-08-15,19,950,392,231,558,2872,2623,117
2018-08-15,20,957,391,227,553,3275,258,0
2018-08-15,21,962,389,217,558,3484,0,0
2018-08-15,22,968,386,216,521,2977,0,0
2018-08-15,23,973,370,220,407,2489,0,0
2018-08-15,24,979,363,226,371,2444,0,0
2018-08-16,1,983,362,228,345,2509,0,0
2018-08-16,2,986,360,230,341,2426,0,0
2018-08-16,3,987,359,230,342,2447,0,0
2018-08-16,4,988,359,229,314,2190,0,0
2018-08-16,5,990,362,230,311,1700,0,0
2018-08-16,6,992,367,229,344,1265,0,0
2018-08-16,7,990,372,227,378,971,308,0
2018-08-16,8,986,372,226,383,970,3076,58
2018-08-16,9,977,371,227,302,859,6593,315
2018-08-16,10,972,373,231,312,752,8306,503
2018-08-16,11,965,369,230,331,619,9101,542
2018-08-16,12,941,366,230,334,547,9484,575
2018-08-16,13,938,367,230,336,500,8861,273
2018-08-16,14,936,368,231,405,435,8751,255
2018-08-16,15,934,365,228,443,645,8390,246
2018-08-16,16,936,370,229,505,1317,7415,220
2018-08-16,17,935,373,229,508,1957,6473,237
2018-08-16,18,937,372,229,555,2399,4979,165
2018-08-16,19,957,359,230,557,2641,2113,24
2018-08-16,20,962,342,226,557,2315,113,0
2018-08-16,21,964,340,225,557,2155,0,0
2018-08-16,22,968,367,228,521,2619,0,0
2018-08-16,23,971,361,227,451,2897,0,0
2018-08-16,24,973,356,226,338,2746,0,0
2018-08-17,1,953,355,226,324,2442,0,0
2018-08-17,2,944,354,218,321,2397,0,0
2018-08-17,3,945,355,221,256,2427,0,0
2018-08-17,4,945,357,223,253,2406,0,0
2018-08-17,5,946,363,223,289,2336,0,0
2018-08-17,6,946,371,222,303,2074,0,0
2018-08-17,7,945,380,223,333,1732,279,0
2018-08-17,8,942,378,227,340,1111,3085,150
2018-08-17,9,937,354,229,295,682,6749,408
2018-08-17,10,936,345,222,291,383,8499,528
2018-08-17,11,934,342,232,293,206,9260,559
2018-08-17,12,911,368,237,293,105,9463,603
2018-08-17,13,905,380,236,345,116,9416,609
2018-08-17,14,902,382,237,397,264,9334,537
2018-08-17,15,899,383,236,401,601,9363,451
2018-08-17,16,896,379,235,408,1314,8872,428
2018-08-17,17,897,384,235,515,1799,8203,439
2018-08-17,18,903,386,231,547,2339,6256,424
2018-08-17,19,926,388,236,561,3036,2683,252
2018-08-17,20,929,387,239,559,3335,193,8
2018-08-17,21,930,390,238,561,3370,0,0
2018-08-17,22,933,388,238,515,3598,0,0
2018-08-17,23,935,379,238,477,3766,0,0
2018-08-17,24,940,366,239,409,3845,0,0
2018-08-18,1,943,358,240,310,3796,0,0
2018-08-18,2,945,357,240,305,3752,0,0
2018-08-18,3,944,360,240,305,3794,0,0
2018-08-18,4,945,362,240,268,3583,0,0
2018-08-18,5,945,352,240,266,3201,0,0
2018-08-18,6,945,337,240,269,2779,0,0
2018-08-18,7,946,343,240,267,2416,273,0
2018-08-18,8,943,343,240,270,2074,3175,111
2018-08-18,9,938,343,241,268,1678,6909,366
2018-08-18,10,933,341,241,269,1613,8534,499
2018-08-18,11,930,333,240,272,1388,9160,541
2018-08-18,12,928,339,240,306,1197,9562,548
2018-08-18,13,925,343,241,309,1291,9305,554
2018-08-18,14,924,344,240,312,1740,9589,560
2018-08-18,15,926,344,239,307,2209,9473,525
2018-08-18,16,929,343,238,350,2745,9075,503
2018-08-18,17,930,353,238,358,3314,8211,444
2018-08-18,18,926,368,238,465,3647,6301,416
2018-08-18,19,930,368,239,540,3698,2653,198
2018-08-18,20,932,369,239,567,3725,173,0
2018-08-18,21,936,367,240,549,3701,0,0
2018-08-18,22,942,367,241,410,3888,0,0
2018-08-18,23,944,364,240,345,3903,0,0
2018-08-18,24,945,361,242,303,3836,0,0
2018-08-19,1,947,360,241,320,3977,0,0
2018-08-19,2,948,360,240,325,4035,0,0
2018-08-19,3,950,358,241,317,3916,0,0
2018-08-19,4,951,361,241,281,3741,0,0
2018-08-19,5,952,366,241,283,3445,0,0
2018-08-19,6,953,369,241,283,3189,0,0
2018-08-19,7,951,373,240,281,2852,267,0
2018-08-19,8,948,373,240,284,2614,3147,120
2018-08-19,9,942,373,242,286,2183,6875,389
2018-08-19,10,915,368,240,281,1665,8567,524
2018-08-19,11,892,361,238,284,1180,9259,558
2018-08-19,12,925,368,237,319,970,9572,557
2018-08-19,13,933,368,234,324,920,9641,533
2018-08-19,14,932,367,235,323,1071,9567,452
2018-08-19,15,932,367,234,325,1389,9314,326
2018-08-19,16,932,369,236,364,1853,8915,249
2018-08-19,17,931,369,237,372,2441,8155,190
2018-08-19,18,931,369,237,457,2772,6307,143
2018-08-19,19,930,371,238,565,3045,2578,28
2018-08-19,20,931,372,238,593,3348,137,0
2018-08-19,21,933,372,240,533,3699,0,0
2018-08-19,22,937,372,241,430,3682,0,0
2018-08-19,23,942,367,241,374,3542,0,0
2018-08-19,24,945,366,241,326,3624,0,0
2018-08-20,1,946,372,240,324,3527,0,0
2018-08-20,2,948,381,240,318,3186,0,0
2018-08-20,3,949,368,239,281,3044,0,0
2018-08-20,4,948,368,238,283,2644,0,0
2018-08-20,5,946,367,238,285,2373,0,0
2018-08-20,6,945,370,238,317,2170,0,0
2018-08-20,7,945,372,238,324,1897,255,0
2018-08-20,8,944,373,238,323,1659,3143,165
2018-08-20,9,938,375,239,319,1352,6924,437
2018-08-20,10,899,386,239,344,1188,8547,547
2018-08-20,11,898,381,240,345,1032,9234,561
2018-08-20,12,879,376,239,344,880,9416,577
2018-08-20,13,868,382,239,346,913,9506,598
2018-08-20,14,865,378,238,346,1228,9415,590
2018-08-20,15,862,370,236,395,1441,9118,602
2018-08-20,16,860,367,236,456,1821,8591,545
2018-08-20,17,860,368,235,536,2328,6863,396
2018-08-20,18,860,367,234,596,2644,4776,218
2018-08-20,19,912,368,230,602,2917,1849,49
2018-08-20,20,929,368,234,600,3187,100,0
2018-08-20,21,933,368,234,599,3226,0,0
2018-08-20,22,937,343,233,561,3053,0,0
2018-08-20,23,939,331,233,526,3071,0,0
2018-08-20,24,939,327,233,350,3228,0,0
2018-08-21,1,942,329,234,462,2844,0,0
2018-08-21,2,943,327,235,433,2422,0,0
2018-08-21,3,944,329,235,409,2309,0,0
2018-08-21,4,945,330,233,409,2111,0,0
2018-08-21,5,946,329,235,412,2017,0,0
2018-08-21,6,946,333,235,446,1984,0,0
2018-08-21,7,945,335,235,392,1944,185,0
2018-08-21,8,924,335,232,385,1888,2792,123
2018-08-21,9,900,335,233,366,1790,6565,470
2018-08-21,10,900,340,235,362,1647,8259,613
2018-08-21,11,901,341,229,362,1506,8588,629
2018-08-21,12,886,328,219,342,1519,8774,608
2018-08-21,13,883,306,233,325,1677,9446,634
2018-08-21,14,885,322,236,321,1879,9197,631
2018-08-21,15,884,341,236,335,2208,9186,578
2018-08-21,16,883,353,236,365,2546,8921,584
2018-08-21,17,888,354,236,367,2747,7581,533
2018-08-21,18,905,354,236,402,2937,5663,387
2018-08-21,19,928,358,237,572,3134,2284,132
2018-08-21,20,933,357,238,600,3125,168,0
2018-08-21,21,938,335,239,602,2928,19,0
2018-08-21,22,939,330,236,463,2637,13,0
2018-08-21,23,941,323,233,407,2599,0,0
2018-08-21,24,942,313,234,307,2649,0,0
2018-08-22,1,943,308,234,284,2674,0,0
2018-08-22,2,942,318,236,280,2427,0,0
2018-08-22,3,947,330,238,300,2161,0,0
2018-08-22,4,949,330,238,302,1842,0,0
2018-08-22,5,947,339,237,300,1692,0,0
2018-08-22,6,938,343,237,338,1492,0,0
2018-08-22,7,940,338,236,383,1193,218,0
2018-08-22,8,939,335,230,383,1002,2967,0
2018-08-22,9,936,339,231,358,877,6729,281
2018-08-22,10,936,347,230,340,771,8428,520
2018-08-22,11,931,337,231,284,668,9236,540
2018-08-22,12,895,290,231,305,659,9405,462
2018-08-22,13,892,299,232,352,726,9261,494
2018-08-22,14,903,300,236,435,1125,8989,608
2018-08-22,15,899,299,236,448,1520,8895,611
2018-08-22,16,897,300,237,519,1928,8758,539
2018-08-22,17,895,304,236,523,2158,7909,447
2018-08-22,18,901,302,236,527,2350,5949,370
2018-08-22,19,920,303,236,589,2692,2337,149
2018-08-22,20,933,303,238,572,2968,120,0
2018-08-22,21,928,299,237,536,3141,0,0
2018-08-22,22,943,297,236,500,3368,0,0
2018-08-22,23,948,295,237,443,3252,0,0
2018-08-22,24,950,293,237,440,3171,0,0
2018-08-23,1,952,298,236,342,3223,0,0
2018-08-23,2,953,297,237,333,3199,0,0
2018-08-23,3,953,302,237,335,3105,0,0
2018-08-23,4,951,300,237,335,2696,0,0
2018-08-23,5,941,292,237,336,2400,0,0
2018-08-23,6,945,288,237,334,2433,0,0
2018-08-23,7,946,291,234,338,2143,199,0
2018-08-23,8,945,294,232,322,1792,2871,120
2018-08-23,9,924,295,234,359,1546,6666,456
2018-08-23,10,937,307,234,327,1219,8599,614
2018-08-23,11,914,320,228,321,1154,9390,646
2018-08-23,12,857,317,230,325,1265,9742,650
2018-08-23,13,887,324,231,365,1438,9728,674
2018-08-23,14,904,329,232,430,1712,9690,675
2018-08-23,15,891,337,233,446,2052,9597,679
2018-08-23,16,887,341,233,451,2433,9172,678
2018-08-23,17,887,340,233,559,2894,8264,651
2018-08-23,18,888,341,236,559,3380,6265,572
2018-08-23,19,908,341,240,588,3711,2380,256
2018-08-23,20,918,341,239,595,3860,115,0
2018-08-23,21,929,333,237,563,3763,0,0
2018-08-23,22,930,313,237,524,3915,0,0
2018-08-23,23,934,310,237,515,4045,0,0
2018-08-23,24,937,311,237,437,3885,0,0
2018-08-24,1,938,309,237,351,3703,0,0
2018-08-24,2,941,308,238,343,3401,0,0
2018-08-24,3,942,308,238,307,3424,0,0
2018-08-24,4,942,308,238,306,3502,0,0
2018-08-24,5,942,309,238,338,3525,0,0
2018-08-24,6,941,313,237,333,3317,0,0
2018-08-24,7,940,329,237,373,2734,217,0
2018-08-24,8,939,339,238,368,2297,2893,101
2018-08-24,9,934,342,237,331,1957,6663,451
2018-08-24,10,930,340,235,335,1614,8495,623
2018-08-24,11,926,337,237,342,1280,9117,621
2018-08-24,12,903,331,239,343,1145,9485,642
2018-08-24,13,899,341,241,401,1323,9398,648
2018-08-24,14,898,342,242,452,1714,9164,411
2018-08-24,15,895,342,241,450,2280,9118,324
2018-08-24,16,896,343,239,461,2857,8535,395
2018-08-24,17,906,344,237,562,3223,7631,414
2018-08-24,18,908,343,237,563,3479,5784,501
2018-08-24,19,924,344,238,599,3554,2053,132
2018-08-24,20,933,343,243,597,3723,87,0
2018-08-24,21,937,343,243,561,3555,0,0
2018-08-24,22,940,340,242,522,3247,0,0
2018-08-24,23,944,328,239,516,2968,0,0
2018-08-24,24,946,330,238,460,2879,0,0
2018-08-25,1,947,349,238,331,2637,0,0
2018-08-25,2,948,362,239,327,2497,0,0
2018-08-25,3,949,377,239,322,2400,0,0
2018-08-25,4,950,390,238,319,2236,0,0
2018-08-25,5,951,391,238,284,2022,0,0
2018-08-25,6,953,391,239,282,1648,0,0
2018-08-25,7,953,397,239,323,1565,197,0
2018-08-25,8,952,396,237,327,1364,2747,118
2018-08-25,9,947,397,237,300,1115,6255,304
2018-08-25,10,971,396,237,282,827,7894,369
2018-08-25,11,971,392,237,276,583,8469,401
2018-08-25,12,969,380,236,275,547,9045,328
2018-08-25,13,965,382,235,314,668,9641,506
2018-08-25,14,962,384,236,318,994,9551,572
2018-08-25,15,960,392,236,318,1313,9205,552
2018-08-25,16,959,393,241,318,1812,8571,540
2018-08-25,17,961,394,241,320,2198,7586,508
2018-08-25,18,962,393,240,453,2594,5615,423
2018-08-25,19,964,393,241,499,2946,2059,178
2018-08-25,20,963,393,240,504,3432,85,0
2018-08-25,21,965,393,241,501,3613,0,0
2018-08-25,22,967,388,237,487,3501,0,0
2018-08-25,23,967,379,237,392,3457,0,0
2018-08-25,24,970,380,240,322,3411,0,0
2018-08-26,1,977,378,237,313,3410,0,0
2018-08-26,2,981,375,237,312,3562,0,0
2018-08-26,3,984,380,238,309,3467,0,0
2018-08-26,4,983,380,238,313,3425,0,0
2018-08-26,5,983,377,239,314,3234,0,0
2018-08-26,6,986,389,238,306,2997,0,0
2018-08-26,7,988,398,239,311,2827,192,0
2018-08-26,8,986,398,237,316,2623,2849,72
2018-08-26,9,984,396,237,272,2320,6742,338
2018-08-26,10,981,396,238,275,2108,8617,501
2018-08-26,11,978,391,238,277,2081,9411,539
2018-08-26,12,975,385,237,275,2203,9742,550
2018-08-26,13,972,382,238,274,2542,9720,550
2018-08-26,14,970,394,237,276,2932,9682,554
2018-08-26,15,968,394,237,311,3274,9585,552
2018-08-26,16,965,393,237,315,3626,9173,533
2018-08-26,17,965,395,237,323,3817,8281,497
2018-08-26,18,965,394,237,458,3709,6122,398
2018-08-26,19,964,393,237,502,3608,2181,120
2018-08-26,20,966,394,237,507,3542,62,0
2018-08-26,21,971,391,236,506,3467,0,0
2018-08-26,22,975,390,236,432,3531,0,0
2018-08-26,23,977,387,236,377,3560,0,0
2018-08-26,24,978,387,237,308,3957,0,0
2018-08-27,1,979,380,235,270,3988,0,0
2018-08-27,2,981,360,235,271,4042,0,0
2018-08-27,3,983,362,235,271,3956,0,0
2018-08-27,4,983,360,236,270,3856,0,0
2018-08-27,5,982,361,236,271,3561,0,0
2018-08-27,6,982,358,234,349,3192,0,0
2018-08-27,7,982,364,238,353,2932,227,0
2018-08-27,8,973,367,238,314,2720,3154,149
2018-08-27,9,965,365,238,316,2542,7181,415
2018-08-27,10,972,349,236,312,2448,8990,549
2018-08-27,11,971,341,236,317,2305,9631,565
2018-08-27,12,949,342,236,319,2615,9848,585
2018-08-27,13,940,341,237,315,3114,9640,614
2018-08-27,14,938,341,238,342,3451,9490,607
2018-08-27,15,938,341,240,313,3666,8817,611
2018-08-27,16,936,341,239,312,3686,8583,600
2018-08-27,17,936,343,238,385,3490,8052,492
2018-08-27,18,938,336,237,548,3433,6234,508
2018-08-27,19,959,309,237,556,3200,2200,220
2018-08-27,20,967,309,237,586,2904,87,23
2018-08-27,21,969,310,237,553,2750,0,17
2018-08-27,22,970,310,235,512,2697,0,18
2018-08-27,23,972,305,235,407,3018,0,18
2018-08-27,24,975,305,236,318,3428,0,17
2018-08-28,1,976,311,237,237,3513,0,0
2018-08-28,2,977,326,238,223,3757,0,0
2018-08-28,3,979,333,239,226,3591,0,0
2018-08-28,4,981,333,238,226,3272,0,0
2018-08-28,5,970,334,236,221,3102,0,0
2018-08-28,6,976,335,235,236,2795,0,0
2018-08-28,7,976,339,235,311,2681,190,0
2018-08-28,8,975,339,236,345,2504,2969,98
2018-08-28,9,973,338,235,310,2023,6149,152
2018-08-28,10,970,338,236,269,1867,7454,188
2018-08-28,11,967,337,234,260,1649,8485,220
2018-08-28,12,944,336,235,260,1550,9416,324
2018-08-28,13,936,337,238,253,1812,9278,364
2018-08-28,14,934,337,239,256,2234,9324,601
2018-08-28,15,933,338,240,268,2590,9437,631
2018-08-28,16,933,338,238,266,2915,8680,617
2018-08-28,17,934,337,239,334,3148,7376,615
2018-08-28,18,934,336,235,456,3447,5490,506
2018-08-28,19,955,337,237,534,3270,1992,231
2018-08-28,20,962,332,236,581,3300,70,24
2018-08-28,21,967,336,234,547,3468,0,17
2018-08-28,22,972,336,233,502,3310,0,17
2018-08-28,23,975,333,234,361,3068,0,0
2018-08-28,24,977,333,235,262,2921,0,0
2018-08-29,1,978,331,231,262,2804,0,0
2018-08-29,2,982,323,228,264,3071,0,0
2018-08-29,3,985,321,228,260,2717,0,0
2018-08-29,4,988,322,227,260,2711,0,0
2018-08-29,5,989,328,225,254,2382,0,0
2018-08-29,6,990,309,225,363,2160,0,0
2018-08-29,7,990,300,224,488,2128,212,0
2018-08-29,8,990,306,220,483,1512,2723,0
2018-08-29,9,984,348,227,339,1232,6266,63
2018-08-29,10,978,355,226,287,1162,8241,355
2018-08-29,11,976,368,226,287,942,8627,425
2018-08-29,12,973,380,231,285,773,9414,459
2018-08-29,13,970,383,228,283,878,9551,375
2018-08-29,14,968,386,230,286,1123,9315,279
2018-08-29,15,965,390,231,283,1294,9257,260
2018-08-29,16,966,390,233,336,1807,9022,265
2018-08-29,17,966,392,232,387,2643,7963,241
2018-08-29,18,968,388,233,439,3112,5436,231
2018-08-29,19,972,392,234,528,2949,1615,117
2018-08-29,20,976,392,239,579,2770,79,51
2018-08-29,21,979,393,239,542,2839,0,51
2018-08-29,22,981,393,213,502,2864,0,51
2018-08-29,23,982,388,215,461,2745,0,47
2018-08-29,24,984,387,222,387,2552,0,0
2018-08-30,1,984,388,209,304,2387,0,0
2018-08-30,2,984,386,220,307,2095,0,0
2018-08-30,3,985,389,233,299,2190,0,0
2018-08-30,4,985,391,239,263,2035,0,0
2018-08-30,5,985,391,238,299,1988,0,0
2018-08-30,6,986,392,237,373,1711,0,0
2018-08-30,7,986,394,235,493,1351,147,0
2018-08-30,8,988,391,230,495,1191,2581,58
2018-08-30,9,987,388,233,360,1027,6270,330
2018-08-30,10,978,389,233,298,853,8145,302
2018-08-30,11,977,389,233,291,830,8977,379
2018-08-30,12,974,393,232,289,996,9629,527
2018-08-30,13,973,409,235,287,1552,9693,464
2018-08-30,14,970,409,239,289,2342,9614,518
2018-08-30,15,969,409,239,295,2698,8924,320
2018-08-30,16,965,408,239,357,2886,8273,244
2018-08-30,17,964,410,239,431,2939,7302,174
2018-08-30,18,966,403,239,499,3079,5268,174
2018-08-30,19,968,394,240,553,3532,1745,52
2018-08-30,20,970,393,240,582,3919,123,0
2018-08-30,21,972,393,240,550,3679,18,17
2018-08-30,22,975,393,239,539,3816,0,42
2018-08-30,23,977,390,239,460,4299,0,32
2018-08-30,24,978,390,239,388,4294,0,0
2018-08-31,1,978,389,240,296,4269,0,0
2018-08-31,2,978,389,240,266,4027,0,0
2018-08-31,3,980,391,238,269,3512,0,0
2018-08-31,4,983,391,238,266,3297,0,0
2018-08-31,5,983,396,239,265,3213,0,0
2018-08-31,6,982,415,239,372,2965,0,0
2018-08-31,7,984,421,239,504,2967,164,0
2018-08-31,8,983,423,236,498,2814,2871,88
2018-08-31,9,979,423,237,339,2894,7087,465
2018-08-31,10,973,423,234,272,2687,8787,584
2018-08-31,11,969,421,235,265,2180,9478,598
2018-08-31,12,965,423,237,265,2243,9745,616
2018-08-31,13,963,424,241,303,2228,9763,632
2018-08-31,14,962,423,241,308,2538,9755,629
2018-08-31,15,962,406,241,312,3130,9659,630
2018-08-31,16,962,392,241,353,3446,9298,630
2018-08-31,17,962,394,241,397,4018,8336,595
2018-08-31,18,963,392,241,497,4255,6159,509
2018-08-31,19,966,391,242,563,4256,2008,163
2018-08-31,20,970,386,243,580,3977,70,0
2018-08-31,21,974,380,244,549,3937,0,0
