,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2018-04-01 02:00:00,961,265,226,462,4111,0,0
2018-04-01 03:00:00,962,266,226,464,4331,0,0
2018-04-01 04:00:00,963,266,227,462,4184,0,0
2018-04-01 05:00:00,964,265,227,466,3818,0,0
2018-04-01 06:00:00,940,279,227,522,3454,0,0
2018-04-01 07:00:00,902,281,227,502,2986,1512,0
2018-04-01 08:00:00,905,284,226,430,2388,4674,0
2018-04-01 09:00:00,911,285,226,424,2084,6983,8
2018-04-01 10:00:00,909,284,226,391,1816,7668,1
2018-04-01 11:00:00,896,282,226,368,1437,7895,0
2018-04-01 12:00:00,889,281,226,366,1196,8132,0
2018-04-01 13:00:00,892,279,226,365,1353,8000,0
2018-04-01 14:00:00,886,282,226,371,1897,7550,0
2018-04-01 15:00:00,880,282,225,370,2548,6896,0
2018-04-01 16:00:00,880,283,221,443,3319,6090,0
2018-04-01 17:00:00,882,283,219,494,3524,4514,0
2018-04-01 18:00:00,890,285,219,547,3809,1497,0
2018-04-01 19:00:00,911,284,219,537,4116,24,0
2018-04-01 20:00:00,946,283,224,532,4258,0,0
2018-04-01 21:00:00,951,260,226,503,4447,0,0
2018-04-01 22:00:00,952,247,226,464,4291,0,0
2018-04-01 23:00:00,955,267,226,460,4228,0,0
2018-04-02 00:00:00,956,270,226,445,4420,0,0
2018-04-02 01:00:00,958,270,225,439,4373,0,0
2018-04-02 02:00:00,967,271,226,407,4283,0,0
2018-04-02 03:00:00,906,271,226,406,4136,0,0
2018-04-02 04:00:00,727,274,225,407,3874,0,0
2018-04-02 05:00:00,730,269,224,465,3720,0,0
2018-04-02 06:00:00,732,271,222,494,3522,46,0
2018-04-02 07:00:00,733,250,220,493,3333,2358,0
2018-04-02 08:00:00,733,224,219,435,3324,6470,201
2018-04-02 09:00:00,733,217,218,466,3616,8437,376
2018-04-02 10:00:00,718,218,218,400,3904,8745,514
2018-04-02 11:00:00,718,217,214,386,3852,8949,555
2018-04-02 12:00:00,720,213,218,401,3954,9020,544
2018-04-02 13:00:00,716,207,218,400,3961,8633,330
2018-04-02 14:00:00,719,210,219,454,3963,8575,54
2018-04-02 15:00:00,728,218,219,480,3967,8260,6
2018-04-02 16:00:00,722,224,219,505,3839,7219,12
2018-04-02 17:00:00,728,224,219,514,4217,4616,62
2018-04-02 18:00:00,718,228,221,525,4409,1561,0
2018-04-02 19:00:00,712,227,221,530,3538,57,0
2018-04-02 20:00:00,726,225,221,521,3561,0,0
2018-04-02 21:00:00,731,233,221,523,3480,0,0
2018-04-02 22:00:00,732,227,223,513,3412,0,0
2018-04-02 23:00:00,732,235,219,502,3564,0,0
2018-04-03 00:00:00,732,242,219,510,3974,0,0
2018-04-03 01:00:00,734,250,219,510,4040,0,0
2018-04-03 02:00:00,735,254,219,510,3820,0,0
2018-04-03 03:00:00,735,257,219,511,3673,0,0
2018-04-03 04:00:00,736,263,219,511,3091,0,0
2018-04-03 05:00:00,736,266,219,505,2677,0,0
2018-04-03 06:00:00,729,275,219,531,2526,44,0
2018-04-03 07:00:00,731,276,218,534,1890,2197,34
2018-04-03 08:00:00,734,279,216,515,1336,6276,285
2018-04-03 09:00:00,733,276,218,474,1013,8311,450
2018-04-03 10:00:00,728,270,218,467,779,9197,502
2018-04-03 11:00:00,733,274,218,466,734,9123,489
2018-04-03 12:00:00,728,277,216,469,701,8841,467
2018-04-03 13:00:00,728,280,219,467,661,9602,461
2018-04-03 14:00:00,727,297,218,483,583,9571,527
2018-04-03 15:00:00,727,311,220,488,487,9259,544
2018-04-03 16:00:00,731,312,220,500,785,8149,542
2018-04-03 17:00:00,729,314,220,540,939,5822,450
2018-04-03 18:00:00,708,315,221,546,1464,1721,130
2018-04-03 19:00:00,685,315,223,548,1922,49,0
2018-04-03 20:00:00,698,311,223,545,2523,0,0
2018-04-03 21:00:00,707,306,221,549,2978,0,0
2018-04-03 22:00:00,727,295,220,521,2649,0,0
2018-04-03 23:00:00,735,294,219,524,2278,0,0
2018-04-04 00:00:00,737,299,220,514,2397,0,0
2018-04-04 01:00:00,738,298,219,477,2595,0,0
2018-04-04 02:00:00,746,301,219,475,2486,0,0
2018-04-04 03:00:00,747,302,221,477,2398,0,0
2018-04-04 04:00:00,747,304,221,478,2335,0,0
2018-04-04 05:00:00,747,285,221,511,1791,0,0
2018-04-04 06:00:00,736,271,221,536,1681,40,0
2018-04-04 07:00:00,746,274,219,541,1504,1588,3
2018-04-04 08:00:00,746,275,217,542,1448,4756,11
2018-04-04 09:00:00,744,274,216,537,951,6760,23
2018-04-04 10:00:00,743,271,215,493,785,7880,10
2018-04-04 11:00:00,741,270,214,450,800,8547,59
2018-04-04 12:00:00,739,271,214,448,1199,8788,166
2018-04-04 13:00:00,739,268,215,452,2406,8231,261
2018-04-04 14:00:00,739,271,217,446,2962,8429,410
2018-04-04 15:00:00,740,272,218,447,3430,8049,506
2018-04-04 16:00:00,740,275,220,495,3207,7471,536
2018-04-04 17:00:00,733,275,221,571,3798,5452,464
2018-04-04 18:00:00,717,278,221,578,4248,1344,147
2018-04-04 19:00:00,700,276,222,571,4243,0,0
2018-04-04 20:00:00,690,274,221,526,4180,0,0
2018-04-04 21:00:00,710,274,221,504,4269,0,0
2018-04-04 22:00:00,717,263,221,498,4280,0,0
2018-04-04 23:00:00,713,263,221,469,4410,0,0
2018-04-05 00:00:00,727,264,222,461,4216,0,0
2018-04-05 01:00:00,736,264,223,464,3747,0,0
2018-04-05 02:00:00,737,267,223,462,3753,0,0
2018-04-05 03:00:00,736,266,223,465,4037,0,0
2018-04-05 04:00:00,736,268,221,465,3917,0,0
2018-04-05 05:00:00,737,264,219,497,3832,0,0
2018-04-05 06:00:00,736,273,218,529,3465,48,0
2018-04-05 07:00:00,737,278,212,531,2948,2135,0
2018-04-05 08:00:00,691,278,216,526,2569,5957,259
2018-04-05 09:00:00,673,276,219,513,2554,7559,336
2018-04-05 10:00:00,673,259,217,476,2668,8406,420
2018-04-05 11:00:00,672,256,225,452,2559,8611,227
2018-04-05 12:00:00,669,251,227,445,2481,8794,97
2018-04-05 13:00:00,667,247,228,446,2943,8600,21
2018-04-05 14:00:00,667,245,229,438,3569,8526,142
2018-04-05 15:00:00,666,247,230,438,3732,7564,138
2018-04-05 16:00:00,665,248,232,514,4203,5986,224
2018-04-05 17:00:00,660,237,238,514,4222,3293,187
2018-04-05 18:00:00,632,237,242,511,3875,650,0
2018-04-05 19:00:00,618,237,245,515,3325,0,0
2018-04-05 20:00:00,609,228,248,516,3231,0,0
2018-04-05 21:00:00,650,225,247,513,3429,0,0
2018-04-05 22:00:00,660,214,248,507,3748,0,0
2018-04-05 23:00:00,670,214,247,464,3505,0,0
2018-04-06 00:00:00,670,213,247,409,3006,0,0
2018-04-06 01:00:00,669,212,247,419,3057,0,0
2018-04-06 02:00:00,669,216,247,416,3058,0,0
2018-04-06 03:00:00,669,223,248,436,3081,0,0
2018-04-06 04:00:00,670,227,247,449,3060,0,0
2018-04-06 05:00:00,668,226,247,486,3292,0,0
2018-04-06 06:00:00,668,231,248,505,3516,18,0
2018-04-06 07:00:00,667,237,247,519,3765,1190,57
2018-04-06 08:00:00,663,238,244,525,3619,3558,258
2018-04-06 09:00:00,661,241,241,473,3452,5249,354
2018-04-06 10:00:00,660,242,243,419,2959,6512,252
2018-04-06 11:00:00,660,241,243,417,2976,7189,162
2018-04-06 12:00:00,659,245,244,407,2952,7156,230
2018-04-06 13:00:00,659,257,244,409,3386,6874,184
2018-04-06 14:00:00,658,277,244,424,3822,6566,54
2018-04-06 15:00:00,651,291,244,431,3823,5512,16
2018-04-06 16:00:00,648,294,245,521,3709,4342,4
2018-04-06 17:00:00,661,287,244,527,3553,2622,0
2018-04-06 18:00:00,661,283,244,551,3357,817,0
2018-04-06 19:00:00,668,284,244,551,3497,0,0
2018-04-06 20:00:00,705,277,244,548,3584,0,0
2018-04-06 21:00:00,717,272,244,517,3559,0,0
2018-04-06 22:00:00,717,255,243,506,3297,0,0
2018-04-06 23:00:00,717,250,243,506,3130,0,0
2018-04-07 00:00:00,717,259,244,461,2948,0,0
2018-04-07 01:00:00,717,265,244,462,2874,0,0
2018-04-07 02:00:00,718,265,244,455,2588,0,0
2018-04-07 03:00:00,718,266,244,462,2419,0,0
2018-04-07 04:00:00,718,270,245,462,2418,0,0
2018-04-07 05:00:00,719,273,245,498,2466,0,0
2018-04-07 06:00:00,722,285,246,512,2524,53,0
2018-04-07 07:00:00,722,290,246,510,2311,1691,0
2018-04-07 08:00:00,722,298,244,510,2471,4667,0
2018-04-07 09:00:00,722,300,242,465,2771,6250,32
2018-04-07 10:00:00,722,288,241,458,3110,7195,293
2018-04-07 11:00:00,721,288,241,451,3126,7798,388
2018-04-07 12:00:00,721,296,241,455,3592,7684,423
2018-04-07 13:00:00,674,301,240,425,3927,7823,250
2018-04-07 14:00:00,673,299,240,425,3827,7910,25
2018-04-07 15:00:00,660,300,240,424,3996,7489,8
2018-04-07 16:00:00,659,299,243,508,4122,7161,0
2018-04-07 17:00:00,697,290,243,523,4104,5179,0
2018-04-07 18:00:00,728,290,244,520,3917,1629,0
2018-04-07 19:00:00,727,290,243,564,3531,28,0
2018-04-07 20:00:00,708,289,243,528,3452,0,0
2018-04-07 21:00:00,724,272,243,519,3511,0,0
2018-04-07 22:00:00,729,264,243,519,3526,0,0
2018-04-07 23:00:00,729,274,243,521,3617,0,0
2018-04-08 00:00:00,729,276,244,464,3632,0,0
2018-04-08 01:00:00,729,278,243,466,3812,0,0
2018-04-08 02:00:00,730,276,243,461,3716,0,0
2018-04-08 03:00:00,730,274,244,462,3517,0,0
2018-04-08 04:00:00,730,274,244,464,3078,0,0
2018-04-08 05:00:00,730,277,244,514,2967,0,0
2018-04-08 06:00:00,730,290,243,552,3068,101,0
2018-04-08 07:00:00,729,295,244,518,3450,2477,32
2018-04-08 08:00:00,657,295,238,509,3394,4885,261
2018-04-08 09:00:00,644,292,236,454,3289,6551,490
2018-04-08 10:00:00,616,288,235,398,2919,7427,565
2018-04-08 11:00:00,607,295,236,394,2570,8363,580
2018-04-08 12:00:00,610,295,236,392,2230,8633,577
2018-04-08 13:00:00,622,292,235,380,1921,9079,574
2018-04-08 14:00:00,661,291,235,387,2024,8825,577
2018-04-08 15:00:00,662,304,235,382,2511,8168,587
2018-04-08 16:00:00,662,304,235,377,2537,7873,576
2018-04-08 17:00:00,686,302,235,426,2794,6255,487
2018-04-08 18:00:00,727,300,236,473,3208,1936,155
2018-04-08 19:00:00,727,300,236,478,3165,29,0
2018-04-08 20:00:00,718,301,236,441,3073,0,0
2018-04-08 21:00:00,726,295,236,433,2978,0,0
2018-04-08 22:00:00,727,284,235,403,2529,0,0
2018-04-08 23:00:00,726,288,236,389,2053,0,0
2018-04-09 00:00:00,726,284,236,362,1766,0,0
2018-04-09 01:00:00,727,287,236,369,1403,0,0
2018-04-09 02:00:00,727,288,236,372,1072,0,0
2018-04-09 03:00:00,727,289,236,369,935,0,0
2018-04-09 04:00:00,727,288,237,431,788,0,0
2018-04-09 05:00:00,728,288,241,459,453,0,0
2018-04-09 06:00:00,728,294,244,487,383,136,0
2018-04-09 07:00:00,727,294,241,488,340,2856,86
2018-04-09 08:00:00,727,296,241,404,382,6935,338
2018-04-09 09:00:00,727,298,240,400,570,8530,517
2018-04-09 10:00:00,725,302,237,411,610,9192,561
2018-04-09 11:00:00,723,305,229,415,663,9558,567
2018-04-09 12:00:00,721,307,229,433,611,9729,509
2018-04-09 13:00:00,719,306,228,438,565,9665,450
2018-04-09 14:00:00,717,306,232,470,528,9741,522
2018-04-09 15:00:00,718,309,231,467,419,9166,509
2018-04-09 16:00:00,718,310,231,464,373,8082,230
2018-04-09 17:00:00,717,307,232,483,416,5731,213
2018-04-09 18:00:00,712,309,234,529,373,1737,72
2018-04-09 19:00:00,705,308,234,555,485,27,0
2018-04-09 20:00:00,688,303,234,519,514,0,0
2018-04-09 21:00:00,686,303,235,423,513,0,0
2018-04-09 22:00:00,687,291,234,416,498,0,0
2018-04-09 23:00:00,688,292,234,415,423,0,0
2018-04-10 00:00:00,692,287,232,370,408,0,0
2018-04-10 01:00:00,704,271,233,370,424,0,0
2018-04-10 02:00:00,718,287,233,373,576,0,0
2018-04-10 03:00:00,724,292,234,371,785,0,0
2018-04-10 04:00:00,726,294,234,406,862,0,0
2018-04-10 05:00:00,727,295,234,442,740,0,0
2018-04-10 06:00:00,730,298,233,506,806,133,0
2018-04-10 07:00:00,730,300,233,549,860,2461,0
2018-04-10 08:00:00,728,300,233,471,1042,6211,33
2018-04-10 09:00:00,725,305,231,425,984,8315,138
2018-04-10 10:00:00,724,285,231,439,782,9317,275
2018-04-10 11:00:00,722,295,230,445,856,9598,287
2018-04-10 12:00:00,720,311,230,438,965,9568,281
2018-04-10 13:00:00,719,308,228,442,1254,9445,282
2018-04-10 14:00:00,718,304,230,475,1382,9460,257
2018-04-10 15:00:00,717,300,236,474,1555,8934,274
2018-04-10 16:00:00,716,287,238,478,1862,7675,252
2018-04-10 17:00:00,717,284,238,504,2017,5066,212
2018-04-10 18:00:00,698,285,240,543,2109,1488,41
2018-04-10 19:00:00,692,284,240,552,1960,10,0
2018-04-10 20:00:00,699,282,242,530,2230,0,0
2018-04-10 21:00:00,700,281,242,478,2836,0,0
2018-04-10 22:00:00,691,270,241,426,3176,0,0
2018-04-10 23:00:00,697,269,241,420,3670,0,0
2018-04-11 00:00:00,701,271,241,381,3890,0,0
2018-04-11 01:00:00,702,271,242,379,3753,0,0
2018-04-11 02:00:00,702,271,243,380,3200,0,0
2018-04-11 03:00:00,725,272,243,379,3472,0,0
2018-04-11 04:00:00,728,272,244,380,3428,0,0
2018-04-11 05:00:00,728,272,241,463,3725,0,0
2018-04-11 06:00:00,729,275,238,523,2999,177,0
2018-04-11 07:00:00,723,279,232,534,2738,2684,0
2018-04-11 08:00:00,686,278,231,530,2603,6693,101
2018-04-11 09:00:00,717,279,234,449,1979,8487,277
2018-04-11 10:00:00,718,280,236,440,1629,9286,305
2018-04-11 11:00:00,717,282,239,419,1968,9700,304
2018-04-11 12:00:00,715,283,241,445,3227,9527,280
2018-04-11 13:00:00,712,282,241,438,3813,9489,215
2018-04-11 14:00:00,713,282,241,443,4035,9246,187
2018-04-11 15:00:00,713,286,242,449,3630,8632,110
2018-04-11 16:00:00,715,287,241,492,3469,7241,101
2018-04-11 17:00:00,718,284,241,504,3309,4459,67
2018-04-11 18:00:00,718,283,242,614,3268,1309,9
2018-04-11 19:00:00,713,283,244,638,3658,28,0
2018-04-11 20:00:00,719,282,244,637,4192,0,0
2018-04-11 21:00:00,721,269,243,616,4389,0,0
2018-04-11 22:00:00,723,233,243,503,4337,0,0
2018-04-11 23:00:00,707,237,243,433,4306,0,0
2018-04-12 00:00:00,685,243,241,433,4337,0,0
2018-04-12 01:00:00,653,237,241,429,4186,0,0
2018-04-12 02:00:00,644,239,242,397,4262,0,0
2018-04-12 03:00:00,674,239,243,397,4037,0,0
2018-04-12 04:00:00,676,235,243,398,3601,0,0
2018-04-12 05:00:00,669,234,243,545,3367,0,0
2018-04-12 06:00:00,666,240,241,646,3527,126,0
2018-04-12 07:00:00,662,243,237,626,3207,2623,0
2018-04-12 08:00:00,654,242,236,481,3097,6170,44
2018-04-12 09:00:00,650,245,236,451,2899,7732,93
2018-04-12 10:00:00,650,245,235,456,3068,8601,32
2018-04-12 11:00:00,648,244,235,444,3403,8999,0
2018-04-12 12:00:00,669,253,236,430,3616,9317,0
2018-04-12 13:00:00,699,253,236,472,3233,9345,0
2018-04-12 14:00:00,702,255,233,418,2675,9071,0
2018-04-12 15:00:00,709,257,230,455,2737,8541,62
2018-04-12 16:00:00,717,266,233,459,2781,7774,57
2018-04-12 17:00:00,721,262,235,470,2627,5487,54
2018-04-12 18:00:00,715,263,236,639,2493,1852,15
2018-04-12 19:00:00,720,263,238,644,2593,37,0
2018-04-12 20:00:00,721,260,238,643,2595,0,0
2018-04-12 21:00:00,722,256,238,641,2620,0,0
2018-04-12 22:00:00,722,255,237,575,2693,0,0
2018-04-12 23:00:00,722,273,236,438,2997,0,0
2018-04-13 00:00:00,725,284,237,426,2975,0,0
2018-04-13 01:00:00,726,289,238,423,2896,0,0
2018-04-13 02:00:00,727,285,239,425,2772,0,0
2018-04-13 03:00:00,727,253,239,428,2620,0,0
2018-04-13 04:00:00,727,254,239,426,2438,0,0
2018-04-13 05:00:00,726,253,239,536,1992,0,0
2018-04-13 06:00:00,727,259,239,591,1535,219,0
2018-04-13 07:00:00,727,262,237,634,1136,3107,29
2018-04-13 08:00:00,725,261,237,473,1121,7270,111
2018-04-13 09:00:00,723,262,235,451,1515,8970,226
2018-04-13 10:00:00,723,265,233,450,1354,9807,304
2018-04-13 11:00:00,721,262,233,454,1309,9999,311
2018-04-13 12:00:00,721,266,234,457,1184,10023,308
2018-04-13 13:00:00,721,265,237,418,1089,10000,309
2018-04-13 14:00:00,720,267,239,410,1008,9834,314
2018-04-13 15:00:00,718,268,237,439,817,9006,313
2018-04-13 16:00:00,718,270,239,446,579,8603,295
2018-04-13 17:00:00,769,257,241,483,518,6544,257
2018-04-13 18:00:00,851,251,240,579,699,2291,95
2018-04-13 19:00:00,861,250,243,626,879,91,0
2018-04-13 20:00:00,875,247,243,627,943,0,0
2018-04-13 21:00:00,888,245,242,588,806,0,0
2018-04-13 22:00:00,924,239,242,559,449,0,0
2018-04-13 23:00:00,933,243,242,421,393,0,0
2018-04-14 00:00:00,955,255,243,426,481,0,0
2018-04-14 01:00:00,957,261,243,426,521,0,0
2018-04-14 02:00:00,955,275,243,422,595,0,0
2018-04-14 03:00:00,955,297,243,387,675,0,0
2018-04-14 04:00:00,954,302,244,424,630,0,0
2018-04-14 05:00:00,954,290,243,596,535,0,0
2018-04-14 06:00:00,953,277,243,617,463,252,0
2018-04-14 07:00:00,953,279,243,488,511,3468,12
2018-04-14 08:00:00,953,279,244,440,529,7598,186
2018-04-14 09:00:00,950,275,244,435,564,9205,307
2018-04-14 10:00:00,950,275,243,425,665,9804,326
2018-04-14 11:00:00,948,274,243,388,639,10027,322
2018-04-14 12:00:00,945,274,243,393,547,10026,317
2018-04-14 13:00:00,944,274,243,391,495,10005,315
2018-04-14 14:00:00,943,275,243,389,498,9962,319
2018-04-14 15:00:00,944,280,243,397,639,9639,324
2018-04-14 16:00:00,947,281,239,394,779,8837,326
2018-04-14 17:00:00,944,282,241,428,1147,6710,283
2018-04-14 18:00:00,944,279,243,528,1298,2362,101
2018-04-14 19:00:00,951,262,243,635,1514,90,0
2018-04-14 20:00:00,956,260,243,637,1822,0,0
2018-04-14 21:00:00,958,251,243,626,1915,0,0
2018-04-14 22:00:00,960,236,241,500,2008,0,0
2018-04-14 23:00:00,958,255,240,406,2027,0,0
2018-04-15 00:00:00,955,259,239,452,2054,0,0
2018-04-15 01:00:00,955,240,241,448,2119,0,0
2018-04-15 02:00:00,953,258,242,449,2051,0,0
2018-04-15 03:00:00,953,263,243,453,1633,0,0
2018-04-15 04:00:00,954,261,242,452,1257,0,0
2018-04-15 05:00:00,954,261,242,450,1138,0,0
2018-04-15 06:00:00,948,272,242,467,1197,217,0
2018-04-15 07:00:00,955,253,243,472,972,2396,0
2018-04-15 08:00:00,927,241,243,469,864,5590,0
2018-04-15 09:00:00,898,239,243,401,1251,7377,0
2018-04-15 10:00:00,899,239,242,394,1805,8134,0
2018-04-15 11:00:00,896,241,242,394,1996,8257,0
2018-04-15 12:00:00,904,240,242,399,2141,8343,0
2018-04-15 13:00:00,906,241,242,392,2470,8009,0
2018-04-15 14:00:00,904,240,242,391,2419,7159,0
2018-04-15 15:00:00,902,239,241,390,2739,5980,0
2018-04-15 16:00:00,903,236,241,392,2706,5543,0
2018-04-15 17:00:00,910,220,237,459,2634,4016,0
2018-04-15 18:00:00,950,212,236,661,2558,1655,0
2018-04-15 19:00:00,951,191,236,671,2301,63,0
2018-04-15 20:00:00,950,189,232,681,2359,0,0
2018-04-15 21:00:00,952,180,233,642,2243,0,0
2018-04-15 22:00:00,952,164,229,573,2112,0,0
2018-04-15 23:00:00,953,189,227,539,2261,0,0
2018-04-16 00:00:00,952,204,225,426,2354,0,0
2018-04-16 01:00:00,952,208,227,422,2809,0,0
2018-04-16 02:00:00,953,209,228,425,2959,0,0
2018-04-16 03:00:00,915,208,201,423,2580,0,0
2018-04-16 04:00:00,901,201,201,460,2608,0,0
2018-04-16 05:00:00,903,199,200,512,2670,0,0
2018-04-16 06:00:00,903,206,200,612,2524,121,0
2018-04-16 07:00:00,902,211,197,572,2511,2115,0
2018-04-16 08:00:00,899,214,190,562,2583,5105,46
2018-04-16 09:00:00,897,219,190,465,2744,6242,143
2018-04-16 10:00:00,909,226,194,452,2988,6662,167
2018-04-16 11:00:00,928,224,196,441,3236,6822,196
2018-04-16 12:00:00,927,224,199,410,3572,6743,248
2018-04-16 13:00:00,927,227,202,478,3619,6866,245
2018-04-16 14:00:00,927,225,201,453,3351,6367,244
2018-04-16 15:00:00,926,224,201,451,3423,5314,233
2018-04-16 16:00:00,921,229,201,455,3607,4619,185
2018-04-16 17:00:00,888,225,201,453,4118,3487,64
2018-04-16 18:00:00,880,187,201,593,4237,1267,0
2018-04-16 19:00:00,882,188,205,603,3713,23,0
2018-04-16 20:00:00,883,188,206,599,2822,0,0
2018-04-16 21:00:00,883,181,189,564,2263,0,0
2018-04-16 22:00:00,883,169,176,539,1971,0,0
2018-04-16 23:00:00,884,168,177,536,1803,0,0
2018-04-17 00:00:00,886,168,191,421,2042,0,0
2018-04-17 01:00:00,887,166,203,411,1918,0,0
2018-04-17 02:00:00,887,167,207,393,1847,0,0
2018-04-17 03:00:00,887,178,206,395,2041,0,0
2018-04-17 04:00:00,886,202,207,394,3068,0,0
2018-04-17 05:00:00,885,214,207,530,3082,0,0
2018-04-17 06:00:00,885,223,206,565,2848,329,0
2018-04-17 07:00:00,881,232,205,600,2332,3640,0
2018-04-17 08:00:00,875,234,202,598,1682,6805,269
2018-04-17 09:00:00,876,235,203,493,1080,7948,414
2018-04-17 10:00:00,876,245,201,453,939,8756,435
2018-04-17 11:00:00,876,241,201,450,804,8697,434
2018-04-17 12:00:00,876,244,205,448,905,8418,429
2018-04-17 13:00:00,876,251,205,414,733,8651,440
2018-04-17 14:00:00,875,250,206,429,654,9039,463
2018-04-17 15:00:00,872,236,202,415,733,8551,472
2018-04-17 16:00:00,869,217,201,445,685,6927,471
2018-04-17 17:00:00,871,214,203,537,799,5868,408
2018-04-17 18:00:00,880,230,203,613,1007,2566,168
2018-04-17 19:00:00,880,244,205,604,1281,94,0
2018-04-17 20:00:00,880,246,205,606,1641,0,0
2018-04-17 21:00:00,884,246,204,605,1272,0,0
2018-04-17 22:00:00,884,237,205,551,936,0,0
2018-04-17 23:00:00,890,238,205,537,851,0,0
2018-04-18 00:00:00,905,239,204,437,629,0,0
2018-04-18 01:00:00,926,237,205,436,332,0,0
2018-04-18 02:00:00,925,235,204,436,188,0,0
2018-04-18 03:00:00,923,236,201,438,193,0,0
2018-04-18 04:00:00,921,229,205,439,379,0,0
2018-04-18 05:00:00,921,228,206,541,427,0,0
2018-04-18 06:00:00,922,232,205,603,385,377,0
2018-04-18 07:00:00,922,235,202,571,388,3164,66
2018-04-18 08:00:00,924,213,198,563,411,6560,301
2018-04-18 09:00:00,924,213,197,511,393,7897,414
2018-04-18 10:00:00,923,218,195,459,324,8293,461
2018-04-18 11:00:00,922,224,190,455,289,8695,450
2018-04-18 12:00:00,923,230,185,420,372,9146,457
2018-04-18 13:00:00,920,233,193,421,557,9057,397
2018-04-18 14:00:00,923,233,193,419,795,8781,404
2018-04-18 15:00:00,920,234,199,423,1321,8367,257
2018-04-18 16:00:00,917,238,204,457,1762,7540,230
2018-04-18 17:00:00,917,236,206,543,2072,5322,271
2018-04-18 18:00:00,918,237,207,569,1988,1881,135
2018-04-18 19:00:00,918,236,211,617,1889,108,0
2018-04-18 20:00:00,921,235,213,616,1882,4,0
2018-04-18 21:00:00,923,232,213,618,1705,4,0
2018-04-18 22:00:00,923,226,218,560,1791,4,0
2018-04-18 23:00:00,922,225,221,548,2072,4,0
2018-04-19 00:00:00,921,225,221,440,2731,4,0
2018-04-19 01:00:00,921,228,221,441,3177,0,0
2018-04-19 02:00:00,920,228,222,442,2792,0,0
2018-04-19 03:00:00,920,226,223,446,2786,0,0
2018-04-19 04:00:00,921,225,222,444,2945,0,0
2018-04-19 05:00:00,922,221,222,544,3469,0,0
2018-04-19 06:00:00,921,221,222,609,3397,294,0
2018-04-19 07:00:00,921,211,220,610,3324,2623,0
2018-04-19 08:00:00,919,207,216,573,3195,6145,234
2018-04-19 09:00:00,918,200,215,492,3501,8013,246
2018-04-19 10:00:00,917,187,214,464,3544,8220,23
2018-04-19 11:00:00,917,199,217,423,3603,8122,19
2018-04-19 12:00:00,916,210,216,427,3465,7635,21
2018-04-19 13:00:00,928,210,217,425,3132,7691,0
2018-04-19 14:00:00,918,217,214,425,4008,7572,0
2018-04-19 15:00:00,932,216,213,425,4059,7123,0
2018-04-19 16:00:00,935,219,212,442,3047,6736,0
2018-04-19 17:00:00,935,220,207,449,2717,5067,0
2018-04-19 18:00:00,935,221,209,490,3009,2034,0
2018-04-19 19:00:00,935,221,219,587,4003,73,0
2018-04-19 20:00:00,937,219,225,592,4156,0,0
2018-04-19 21:00:00,936,220,227,590,4338,0,0
2018-04-19 22:00:00,940,215,226,554,4527,0,0
2018-04-19 23:00:00,947,214,227,545,4531,0,0
2018-04-20 00:00:00,947,217,227,400,4485,0,0
2018-04-20 01:00:00,947,217,228,392,4426,0,0
2018-04-20 02:00:00,947,217,228,392,4362,0,0
2018-04-20 03:00:00,947,219,228,390,4226,0,0
2018-04-20 04:00:00,948,221,228,391,3868,0,0
2018-04-20 05:00:00,947,218,231,532,3495,0,0
2018-04-20 06:00:00,948,220,224,564,3087,435,0
2018-04-20 07:00:00,947,220,223,603,2649,4055,60
2018-04-20 08:00:00,944,218,220,601,1913,7859,252
2018-04-20 09:00:00,943,221,221,490,1610,8906,300
2018-04-20 10:00:00,942,222,229,452,1536,9019,437
